Row ID,Order ID,Order Date,Order Year,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Person,Contact Number
9340,CA-2014-155264,10/19/2014,2014,10/22/2014,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,146.73,3,0,68.9631,Anna Andreadi,2125557818
9341,CA-2014-155264,10/19/2014,2014,10/22/2014,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,OFF-LA-10002787,Office Supplies,Labels,Avery 480,18.75,5,0,9,Anna Andreadi,2125557818
9342,CA-2014-155264,10/19/2014,2014,10/22/2014,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,117.576,3,0.2,11.7576,Anna Andreadi,2125557818
9343,CA-2016-119123,3/13/2016,2016,3/18/2016,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Riverside,California,92503,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,51.184,7,0.2,19.194,Anna Andreadi,2125557818
9344,CA-2017-109085,2/17/2017,2017,2/20/2017,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,5,0.4,-106.393,Chuck Magee,6265557265
9345,CA-2017-109085,2/17/2017,2017,2/20/2017,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,5,0.7,-4.7625,Chuck Magee,6265557265
9346,CA-2017-109085,2/17/2017,2017,2/20/2017,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,TEC-PH-10000526,Technology,Phones,Vtech CS6719,57.594,1,0.4,-11.5188,Chuck Magee,6265557265
9347,CA-2017-109085,2/17/2017,2017,2/20/2017,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,30.144,2,0.2,8.2896,Chuck Magee,6265557265
9348,CA-2017-109085,2/17/2017,2017,2/20/2017,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,0.3,-12.849,Chuck Magee,6265557265
9349,CA-2016-114860,12/22/2016,2016,12/28/2016,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Moreno Valley,California,92553,West,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,842.72,8,0,202.2528,Anna Andreadi,2125557818
9350,CA-2016-114860,12/22/2016,2016,12/28/2016,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Moreno Valley,California,92553,West,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0,10.9096,Anna Andreadi,2125557818
9351,CA-2016-159009,9/23/2016,2016,9/27/2016,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4,0.2,4.4604,Anna Andreadi,2125557818
9352,CA-2016-159009,9/23/2016,2016,9/27/2016,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Seattle,Washington,98115,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,0.2,-20.7846,Anna Andreadi,2125557818
9353,CA-2017-148411,9/24/2017,2017,9/26/2017,First Class,RO-19780,Rose O'Brian,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464,2,0.3,-14.8704,Kelly Williams,4325559350
9354,CA-2017-148411,9/24/2017,2017,9/26/2017,First Class,RO-19780,Rose O'Brian,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,11.424,3,0.2,3.7128,Kelly Williams,4325559350
9355,CA-2015-110324,12/1/2015,2015,12/5/2015,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,Michigan,49201,Central,OFF-PA-10001826,Office Supplies,Paper,Xerox 207,19.44,3,0,9.3312,Kelly Williams,4325559350
9356,CA-2015-110324,12/1/2015,2015,12/5/2015,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,Michigan,49201,Central,OFF-AR-10000823,Office Supplies,Art,Newell 307,3.64,2,0,1.0192,Kelly Williams,4325559350
9357,CA-2015-110324,12/1/2015,2015,12/5/2015,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,Michigan,49201,Central,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0,8.7138,Kelly Williams,4325559350
9358,CA-2016-168046,1/25/2016,2016,1/28/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",43.12,5,0.2,15.092,Chuck Magee,6265557265
9359,CA-2016-168046,1/25/2016,2016,1/28/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,313.722,3,0.4,-99.3453,Chuck Magee,6265557265
9360,CA-2016-168046,1/25/2016,2016,1/28/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,45.98,1,0,7.8166,Chuck Magee,6265557265
9361,CA-2016-168046,1/25/2016,2016,1/28/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",428.68,7,0,0,Chuck Magee,6265557265
9362,CA-2017-111591,3/21/2017,2017,3/25/2017,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",30.576,6,0.2,10.3194,Anna Andreadi,2125557818
9363,CA-2017-111591,3/21/2017,2017,3/25/2017,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",13.02,7,0,0.3906,Anna Andreadi,2125557818
9364,CA-2017-111591,3/21/2017,2017,3/25/2017,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0,6.4206,Anna Andreadi,2125557818
9365,CA-2017-111591,3/21/2017,2017,3/25/2017,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32,4,0,7.1864,Anna Andreadi,2125557818
9366,US-2014-166828,8/22/2014,2014,8/25/2014,First Class,JF-15415,Jennifer Ferguson,Consumer,United States,Saint Charles,Missouri,63301,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,11.56,2,0,5.6644,Kelly Williams,4325559350
9367,CA-2014-108147,6/8/2014,2014,6/13/2014,Standard Class,RD-19480,Rick Duston,Consumer,United States,Long Beach,New York,11561,East,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",68.48,2,0.2,25.68,Chuck Magee,6265557265
9368,CA-2014-108147,6/8/2014,2014,6/13/2014,Standard Class,RD-19480,Rick Duston,Consumer,United States,Long Beach,New York,11561,East,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1676.88,6,0,83.844,Chuck Magee,6265557265
9369,CA-2016-154998,4/7/2016,2016,4/9/2016,First Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,37.94,2,0,18.2112,Chuck Magee,6265557265
9370,CA-2017-113460,11/7/2017,2017,11/9/2017,Second Class,KN-16390,Katherine Nockton,Corporate,United States,Clinton,Maryland,20735,East,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,272.97,3,0,43.6752,Chuck Magee,6265557265
9371,CA-2015-111339,5/29/2015,2015,5/31/2015,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbus,Ohio,43229,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",41.568,4,0.2,-4.1568,Chuck Magee,6265557265
9372,CA-2015-111339,5/29/2015,2015,5/31/2015,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbus,Ohio,43229,East,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,317.058,3,0.3,-86.0586,Chuck Magee,6265557265
9373,CA-2015-111339,5/29/2015,2015,5/31/2015,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,8.04,5,0.2,2.9145,Chuck Magee,6265557265
9374,CA-2017-102820,5/7/2017,2017,5/11/2017,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Pasadena,California,91104,West,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944,7,0.2,52.493,Anna Andreadi,2125557818
9375,CA-2016-149671,6/5/2016,2016,6/9/2016,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Seattle,Washington,98105,West,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,61.38,6,0,15.9588,Anna Andreadi,2125557818
9376,CA-2015-126347,12/14/2015,2015,12/19/2015,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50,2,0,10.5,Anna Andreadi,2125557818
9377,CA-2017-108756,12/25/2017,2017,12/29/2017,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,East Orange,New Jersey,7017,East,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,31.8,3,0,13.674,Chuck Magee,6265557265
9378,CA-2017-155362,12/17/2017,2017,12/21/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Eau Claire,Wisconsin,54703,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,32.56,2,0,8.4656,Kelly Williams,4325559350
9379,CA-2016-117625,5/10/2016,2016,5/15/2016,Standard Class,GM-14500,Gene McClure,Consumer,United States,Chicago,Illinois,60610,Central,OFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes,7.072,2,0.2,2.3868,Kelly Williams,4325559350
9380,CA-2014-154158,12/23/2014,2014,12/27/2014,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,45.528,3,0.2,15.9348,Cassandra Brandow,3136118762
9381,CA-2014-154158,12/23/2014,2014,12/27/2014,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",64.784,1,0.2,6.4784,Cassandra Brandow,3136118762
9382,CA-2014-154158,12/23/2014,2014,12/27/2014,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,424.272,2,0.2,-10.6068,Cassandra Brandow,3136118762
9383,CA-2014-154158,12/23/2014,2014,12/27/2014,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.344,1,0.2,0.504,Cassandra Brandow,3136118762
9384,CA-2014-154158,12/23/2014,2014,12/27/2014,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,83.92,5,0.2,-1.049,Cassandra Brandow,3136118762
9385,CA-2017-100433,8/11/2017,2017,8/16/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,New York City,New York,10009,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,25.92,4,0,12.4416,Chuck Magee,6265557265
9386,CA-2017-163097,8/27/2017,2017,8/31/2017,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Mesa,Arizona,85204,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,120.576,8,0.2,33.1584,Anna Andreadi,2125557818
9387,US-2017-127292,1/19/2017,2017,1/23/2017,Standard Class,RM-19375,Raymond Messe,Consumer,United States,Burlington,Vermont,5408,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,79.92,4,0,37.5624,Chuck Magee,6265557265
9388,US-2017-127292,1/19/2017,2017,1/23/2017,Standard Class,RM-19375,Raymond Messe,Consumer,United States,Burlington,Vermont,5408,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,12.28,1,0,5.7716,Chuck Magee,6265557265
9389,US-2017-127292,1/19/2017,2017,1/23/2017,Standard Class,RM-19375,Raymond Messe,Consumer,United States,Burlington,Vermont,5408,East,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,0,152.0232,Chuck Magee,6265557265
9390,US-2017-127292,1/19/2017,2017,1/23/2017,Standard Class,RM-19375,Raymond Messe,Consumer,United States,Burlington,Vermont,5408,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,2.04,1,0,0.9588,Chuck Magee,6265557265
9391,CA-2015-163734,6/19/2015,2015,6/24/2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Houston,Texas,77070,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,228.92,5,0.2,14.3075,Kelly Williams,4325559350
9392,CA-2017-162474,3/13/2017,2017,3/16/2017,First Class,FH-14275,Frank Hawley,Corporate,United States,Aurora,Illinois,60505,Central,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,7.992,1,0.2,2.5974,Kelly Williams,4325559350
9393,CA-2015-130848,10/25/2015,2015,10/25/2015,Same Day,DG-13300,Deirdre Greer,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,582.336,8,0.2,-29.1168,Anna Andreadi,2125557818
9394,CA-2014-125997,9/20/2014,2014,9/23/2014,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,629.95,5,0,157.4875,Chuck Magee,6265557265
9395,CA-2014-125997,9/20/2014,2014,9/23/2014,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,631.782,2,0.1,140.396,Chuck Magee,6265557265
9396,CA-2014-125997,9/20/2014,2014,9/23/2014,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,801.568,2,0.2,-10.0196,Chuck Magee,6265557265
9397,CA-2014-125997,9/20/2014,2014,9/23/2014,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,6,0,35.3346,Chuck Magee,6265557265
9398,CA-2014-125997,9/20/2014,2014,9/23/2014,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,30.98,1,0,8.0548,Chuck Magee,6265557265
9399,CA-2014-125997,9/20/2014,2014,9/23/2014,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,1349.91,9,0,661.4559,Chuck Magee,6265557265
9400,CA-2016-103128,11/11/2016,2016,11/15/2016,Standard Class,SC-20845,Sung Chung,Consumer,United States,Arlington Heights,Illinois,60004,Central,OFF-AR-10003394,Office Supplies,Art,Newell 332,14.112,6,0.2,1.2348,Kelly Williams,4325559350
9401,CA-2015-167696,9/16/2015,2015,9/21/2015,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Newport News,Virginia,23602,South,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,31.12,4,0,14.6264,Cassandra Brandow,3136118762
9402,CA-2014-159814,6/24/2014,2014,6/28/2014,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,Tucson,Arizona,85705,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,4.272,2,0.2,0.9612,Anna Andreadi,2125557818
9403,CA-2016-105459,8/12/2016,2016,8/17/2016,Second Class,NP-18700,Nora Preis,Consumer,United States,New York City,New York,10024,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,209.148,2,0.4,-66.2302,Chuck Magee,6265557265
9404,CA-2016-105459,8/12/2016,2016,8/17/2016,Second Class,NP-18700,Nora Preis,Consumer,United States,New York City,New York,10024,East,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1591.02,6,0,286.3836,Chuck Magee,6265557265
9405,CA-2017-141663,4/13/2017,2017,4/17/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,7.92,5,0.2,1.683,Chuck Magee,6265557265
9406,CA-2014-152618,3/14/2014,2014,3/17/2014,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60653,Central,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2,0.3,156.047,Kelly Williams,4325559350
9407,CA-2014-152618,3/14/2014,2014,3/17/2014,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,8.448,2,0.2,2.64,Kelly Williams,4325559350
9408,CA-2017-162789,9/22/2017,2017,9/24/2017,Second Class,LC-17140,Logan Currie,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,1071,9,0,171.36,Chuck Magee,6265557265
9409,CA-2017-162789,9/22/2017,2017,9/24/2017,Second Class,LC-17140,Logan Currie,Consumer,United States,New York City,New York,10035,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,12.07,1,0,3.9831,Chuck Magee,6265557265
9410,US-2017-110149,12/10/2017,2017,12/13/2017,First Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,3.273,1,0.7,-2.5093,Chuck Magee,6265557265
9411,US-2017-110149,12/10/2017,2017,12/13/2017,First Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",87.92,5,0.2,15.386,Chuck Magee,6265557265
9412,CA-2016-108959,3/10/2016,2016,3/14/2016,Second Class,MH-17785,Maya Herman,Corporate,United States,Glendale,Arizona,85301,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.696,1,0.2,6.5435,Anna Andreadi,2125557818
9413,CA-2015-164777,1/27/2015,2015,1/29/2015,First Class,SC-20305,Sean Christensen,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.2,0,Anna Andreadi,2125557818
9414,CA-2016-132017,9/26/2016,2016,9/27/2016,First Class,MH-17620,Matt Hagelstein,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,6.816,2,0.8,-11.5872,Kelly Williams,4325559350
9415,CA-2015-127824,10/18/2015,2015,10/22/2015,Standard Class,JC-15775,John Castell,Consumer,United States,Seattle,Washington,98115,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,249.584,2,0.2,15.599,Anna Andreadi,2125557818
9416,CA-2015-127824,10/18/2015,2015,10/22/2015,Standard Class,JC-15775,John Castell,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,17.94,3,0,8.7906,Anna Andreadi,2125557818
9417,CA-2015-127824,10/18/2015,2015,10/22/2015,Standard Class,JC-15775,John Castell,Consumer,United States,Seattle,Washington,98115,West,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,0,3.2352,Anna Andreadi,2125557818
9418,CA-2014-148285,10/27/2014,2014,11/1/2014,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,10.368,2,0.2,3.6288,Cassandra Brandow,3136118762
9419,CA-2014-148285,10/27/2014,2014,11/1/2014,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,11.952,3,0.2,4.0338,Cassandra Brandow,3136118762
9420,CA-2017-152926,10/2/2017,2017,10/4/2017,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224,2,0.8,-38.8212,Kelly Williams,4325559350
9421,CA-2017-152926,10/2/2017,2017,10/4/2017,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.984,6,0.8,-56.0592,Kelly Williams,4325559350
9422,CA-2014-145254,7/23/2014,2014,7/27/2014,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,604.752,6,0.2,60.4752,Anna Andreadi,2125557818
9423,CA-2014-145254,7/23/2014,2014,7/27/2014,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,5,0,11.803,Anna Andreadi,2125557818
9424,CA-2014-145254,7/23/2014,2014,7/27/2014,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10004531,Technology,Phones,AT&T CL2909,302.376,3,0.2,37.797,Anna Andreadi,2125557818
9425,CA-2014-145254,7/23/2014,2014,7/27/2014,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45,3,0,4.95,Anna Andreadi,2125557818
9426,CA-2014-116246,9/12/2014,2014,9/17/2014,Second Class,LW-17215,Luke Weiss,Consumer,United States,New York City,New York,10035,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3785.292,6,0.1,420.588,Chuck Magee,6265557265
9427,CA-2016-160479,9/15/2016,2016,9/20/2016,Standard Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0,13.452,Anna Andreadi,2125557818
9428,CA-2014-167486,11/27/2014,2014,12/1/2014,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Buffalo,New York,14215,East,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5,0,39.98,Chuck Magee,6265557265
9429,CA-2014-152100,5/11/2014,2014,5/16/2014,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Huntsville,Texas,77340,Central,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,8,0.3,-69.312,Kelly Williams,4325559350
9430,CA-2015-166219,8/28/2015,2015,9/1/2015,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Dallas,Texas,75081,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,5,0.2,82.497,Kelly Williams,4325559350
9431,CA-2015-166219,8/28/2015,2015,9/1/2015,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Dallas,Texas,75081,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,103.481,1,0.3,-16.2613,Kelly Williams,4325559350
9432,CA-2015-111864,6/19/2015,2015,6/19/2015,Same Day,PP-18955,Paul Prost,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,5.904,2,0.2,1.9926,Chuck Magee,6265557265
9433,CA-2015-119627,8/17/2015,2015,8/23/2015,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.08,2,0.2,-5.264,Anna Andreadi,2125557818
9434,CA-2015-119627,8/17/2015,2015,8/23/2015,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,36.288,7,0.2,12.7008,Anna Andreadi,2125557818
9435,CA-2015-119627,8/17/2015,2015,8/23/2015,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,OFF-AR-10000203,Office Supplies,Art,Newell 336,10.272,3,0.2,1.1556,Anna Andreadi,2125557818
9436,CA-2015-119627,8/17/2015,2015,8/23/2015,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,252.8,4,0.2,-31.6,Anna Andreadi,2125557818
9437,CA-2015-160787,9/25/2015,2015,9/25/2015,Same Day,BM-11785,Bryan Mills,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,0.7,-2.0622,Chuck Magee,6265557265
9438,CA-2017-107853,5/26/2017,2017,5/31/2017,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Oceanside,California,92054,West,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,12.96,2,0,6.2208,Anna Andreadi,2125557818
